,acc,f1
0,0.6323529411764706,0.6316359696641387
1,0.6029411764705882,0.6015625
2,0.6617647058823529,0.6526759937819231
3,0.6544117647058824,0.6539440203562341
4,0.6470588235294118,0.6467532467532467
